post_uri,post_cid,type,date,news_id,like_count,repost_count,user_name,follower_count,follows_count,retweet_date
at://did:plc:756gaaeewovgn4axja34ajne/app.bsky.feed.post/3ldecyj6kws24,bafyreiarcilmabydr64jndn2onqjde6mdjjlpswe5fyr4xzyojyqa443qe,post,2024-12-15T17:17:26.830Z,politifact15584,343,49,nicholasgrossman.bsky.social,35001,742,
at://did:plc:z6phioqd5wrigle4t4jbveif/app.bsky.feed.post/3lcz5uhsmlk2c,bafyreiettxqcmhsxmxlhmoaivzux4txyxx32qgf7ceapa6yrsoevpknmha,post,2024-12-11T06:46:25.343Z,politifact15584,3,0,robertbohan.bsky.social,23062,35479,
at://did:plc:bsboaivgy2dfqochctl3oi5m/app.bsky.feed.post/3lcxwjzw3h22l,bafyreifeykpwsqw3dpcih4wc3kflgvpj2px5rpndphdqeztk572wsfzkpu,post,2024-12-10T19:02:39.300Z,politifact15584,1,0,thinkingsabrecat.bsky.social,196,318,
at://did:plc:ozbynlwdbbwshzwdhr4xxh5g/app.bsky.feed.post/3lcxl4cupgk2l,bafyreiarlaywrtqu3imga5r2exyvjzslbbwxfz2xysvcqexo42u44w7e24,post,2024-12-10T15:38:07.770Z,politifact15584,1,0,lantsart.bsky.social,168,598,
at://did:plc:xbf3maw6ag5k5432w36j6l5w/app.bsky.feed.post/3lcponlc6m22v,bafyreibzsbgjtgjeqlhvubjv7yixijyt3wg7udye6iu34gp42vszvecyye,post,2024-12-07T12:20:10.343Z,politifact15584,6,1,richardfordshow.bsky.social,6726,6385,
at://did:plc:hlk7m4ihbhpwaiabe6gveokh/app.bsky.feed.post/3lcbim4g5ps2g,bafyreibzdgtl2cjp2p2xtf647bkziouwgnewi6nugihvq3coqse2j4b4oi,post,2024-12-01T20:54:42.401Z,politifact15584,16,1,saraluckelman.bsky.social,4367,827,
at://did:plc:3s4iyp7hpu3akmbmfnkwcepl/app.bsky.feed.post/3lbtoopbzcc2r,bafyreifxvspchpeb2uw5rnuwhnzxghltennqqr4es2xabhy7mfmixothv4,post,2024-11-26T09:06:15.414Z,politifact15584,0,0,growbyleverage.com,31,12,
at://did:plc:yhbp52uzo4vsn5hlkbrfvxoq/app.bsky.feed.post/3lcj5xzenht2n,bafyreicqzniodw6knhshkpixx5spprevmqowkmmrffimgi5pwre5u2pimq,post,2016-11-26T18:09:23Z,politifact13973,0,0,hetanshah.bsky.social,13805,1460,
at://did:plc:yhbp52uzo4vsn5hlkbrfvxoq/app.bsky.feed.post/3lcj5xzguri2u,bafyreihb552mpwprgbwjbxvdslff6l36b5t3dpkhc2wp6fpn52yeq6h7zm,post,2016-11-26T18:08:50Z,politifact13973,0,0,hetanshah.bsky.social,13805,1460,
at://did:plc:q7abfqqf2by2ipdfeun7ofg5/app.bsky.feed.post/3lc7swndaio2x,bafyreih3jweovyrszhkv3kew7hallksqsst6lfqycp2ponhu5rlr3wnqma,post,2016-11-26T15:05:13.000Z,politifact13973,0,0,geekwithsoul-old.bsky.social,39,2,
at://did:plc:rkh7osn7mdsuvo4znldmvb4x/app.bsky.feed.post/3lbm4somb3k25,bafyreihn4dz2ape2vaflg6v6zmhw3g7wlecrsxrekjd3eptasrkymr66eq,post,2016-11-26T13:02:29Z,politifact13973,0,0,carajackson.bsky.social,5740,2926,
at://did:plc:xqrqlxsfingcrocs7dut7rav/app.bsky.feed.post/3lbclfpi2rr2s,bafyreiggzrsl2pqzbzj4l3jrfsqzjqiopgafaoyxlcdzwnlb4ejthxsbzq,post,2016-11-25T21:37:07Z,politifact13973,0,0,carlzimmer.bsky.social,32979,1318,
at://did:plc:vfjk6cfqjh3wjhnngbna523t/app.bsky.feed.post/3lann3clo422t,bafyreidl6d5iazctqa7r3mrigvrffrtbivfr54e6hhlfdb4u753mdendcq,post,2016-11-25T21:27:31.000Z,politifact13973,0,0,bkreit.bsky.social,189,930,
at://did:plc:i6jssmrt4ek7vqzlfvlmtn5n/app.bsky.feed.post/3le6zmx5lcg23,bafyreiak6gla25o3mntmgveryq3kahldiz3skb427debyglsuza7g6c73a,post,2024-12-26T08:11:47.927Z,politifact13467,1,0,zevrantheexile.bsky.social,176,110,
at://did:plc:okp3nopjvpd6ewntlgnbtq72/app.bsky.feed.post/3le6qo434cc2y,bafyreifl22jimxudbgs3hsxecjsizlny6zvrq4doiv73ttlfcjk6n436g4,post,2024-12-26T05:31:23.126Z,politifact13467,4,0,antiguess.bsky.social,127,94,
at://did:plc:mtnxxvhyboddy2xfzsqpydea/app.bsky.feed.post/3le6ptlzvoc22,bafyreibj736hofg3jhjm2oq2wgoldkspstzfzc4o3kffqw7cf3iyj5h6zu,post,2024-12-26T05:16:33.894Z,politifact13467,0,0,helicasebat.bsky.social,2,41,
at://did:plc:iszdqmq7cn6ek6ogqkfdwrtu/app.bsky.feed.post/3le6kskqaa225,bafyreihp24e4snihf7b4zjq7yf4haeywfqdhn7qbb6omiafk7a6vwpe3x4,post,2024-12-26T03:46:30.265Z,politifact13467,4,0,zas.bsky.social,1379,865,
at://did:plc:gor64gtwkqy37vc6v6qh5i74/app.bsky.feed.post/3le6cjobrj22v,bafyreiggfyza5yyvkeyvdfzpc3ej47bbr3bzk5z5yd4vge3nqsjuysqsn4,post,2024-12-26T01:18:22.061Z,politifact13467,56,31,kazcooke.bsky.social,6935,350,
at://did:plc:qhjvaii5d56ahv5ka5yxp5c6/app.bsky.feed.post/3le5rp6hzds23,bafyreic7qxzlugiehtctqj2as4gownvuycoqt2l3ndeeihgohux7sqizwe,post,2024-12-25T20:17:11.187Z,politifact13467,7,0,ginwilliamsart.bsky.social,441,311,
at://did:plc:32ch4uiwicvn2ybx2e4ztths/app.bsky.feed.post/3le5j2ph3wc2v,bafyreicwu7vw26bos2kkyopb343dkdo745w4bjssd6yyz2szmcgndoc3rq,post,2024-12-25T17:42:36.416Z,politifact13467,1,1,thomaswe.bsky.social,135,50,
at://did:plc:6p7mrs2b7h2o3ogkowsmpgz4/app.bsky.feed.post/3le5btzxq6k2f,bafyreih2ehbt66xoj4ke7colk5vjkqjgi63eqieb3zxj56f2oo7tb3cyda,post,2024-12-25T15:33:36.379Z,politifact13467,2,0,pattho.bsky.social,447,274,
at://did:plc:h4h6n23odemgxyjqg7lwih6k/app.bsky.feed.post/3le5bldpqh22b,bafyreifdvfrtxtmxn5wjbhml4qwrkejdbl4e3fq2ngitrlxcpi23xytpii,post,2024-12-25T15:28:44.607Z,politifact13467,5,0,worldofcorde.bsky.social,466,720,
at://did:plc:irec2mkigwl3zekio35covi2/app.bsky.feed.post/3le5au47pps2f,bafyreihslb4mt72wkpjkq4bcuxanh2ffornj6kl6mg2ydiz57llnzdk36a,post,2024-12-25T15:15:44.996Z,politifact13467,1,0,unclebeard1978.bsky.social,2385,2336,
at://did:plc:zwdbeegbazloe3nvwx4rdp34/app.bsky.feed.post/3le7ntfeyhs2x,bafyreiauvc2ihjk4mtozd4ezrn5jorqc7bcg556nf3hyljxyu3jpw54eha,post,2024-12-26T14:13:19.171Z,politifact15573,3,1,johninthemoment.bsky.social,12588,17296,
at://did:plc:hz6jp4d2vg5p7zpaxm5hpsog/app.bsky.feed.post/3le7nsakbps2e,bafyreicouzifphwayxevyk2pxssr3lwslwscszrccijdgzvcnnziml36sy,post,2024-12-26T14:12:40.548Z,politifact15573,0,0,emersonbiggins.bsky.social,199,216,
at://did:plc:efxgem64nh7xglddp3qv2vwb/app.bsky.feed.post/3le7nbiarqs24,bafyreidxsa7bckc7q3hegqm2jugath7aj2yf2bgajfu4siqqx3vsawjnfu,post,2024-12-26T14:03:18.200Z,politifact15573,0,0,kriskoles.bsky.social,492,2392,
at://did:plc:f5445brnye6z66qh6ufo2s6g/app.bsky.feed.post/3le7nayxdnc2w,bafyreif5la6zpiwqg4gwrskqltwa2wfjnobmyfcg3wkub33lub6n4uzi2q,post,2024-12-26T14:03:02.152Z,politifact15573,0,0,natalia-armyof1.bsky.social,511,614,
at://did:plc:vzx3pr4klx7i3bg2pt2sngif/app.bsky.feed.post/3le7n7hgkqs2o,bafyreihgjymkdyxtigvd6ujwt3nt3y6zkea7xoj7xivnjvv7sp6xle3e3i,post,2024-12-26T14:02:10.232Z,politifact15573,1,1,ukbastard.bsky.social,3212,2611,
at://did:plc:6recxfsxrtbupiqbmfshgzg2/app.bsky.feed.post/3le7n62xcsk2l,bafyreibvmnwmvz5o2nohtumln4emqvbretydfbstwbp4n54obg7366ygqe,post,2024-12-26T14:01:23.593Z,politifact15573,0,0,lowbot.bsky.social,506,873,
at://did:plc:vzx3pr4klx7i3bg2pt2sngif/app.bsky.feed.post/3le7n3bu5is2o,bafyreiafkbrn7fvzy2yhocbopbypuzgb6gyyfrrfrttpm2cgvt4obkgz2i,post,2024-12-26T13:59:50.166Z,politifact15573,2,1,ukbastard.bsky.social,3212,2611,
at://did:plc:b3sv5nhae7ic56kypbn4zdau/app.bsky.feed.post/3le7mrmzkdk2o,bafyreicryofmzd72z2d5qsbfvaysjiprztto6rd6m7mnifs7eqhjh56fvy,post,2024-12-26T13:54:26.333Z,politifact15573,0,0,tkeldridge.com,377,269,
at://did:plc:yq7ps6ascs47merq52wp3rns/app.bsky.feed.post/3le7m42jbbs2b,bafyreia4ncz4ofcnnxjyiklmth7na3vkpqqdvsb2wxlrmp4g34ff22dpn4,post,2024-12-26T13:42:22.284Z,politifact15573,1,0,thelonerunner18.bsky.social,1377,1989,
at://did:plc:y4pgg5axcecwqlawyopfc7s6/app.bsky.feed.post/3le7m3lwmo226,bafyreifnyerijwf5z4lxqi72qrpph55ebwp7znjhsqcatael3bbnnogsti,post,2024-12-26T13:42:06.985Z,politifact15573,1,0,alfredlund.bsky.social,403,687,
at://did:plc:cgdxrotc6m3fyyhdd2p6uim3/app.bsky.feed.post/3le6jnlqz2224,bafyreif5qsofbnfr5dxo74ziclsrhlwfnxe7r5laudt5zsouucm2pgyd74,post,2024-12-26T03:25:49.824Z,politifact13731,0,0,sublimedevolution.com,109,142,
at://did:plc:cgdxrotc6m3fyyhdd2p6uim3/app.bsky.feed.post/3le6jltmzec24,bafyreiafogehnxdexo3kyp6hmpihy5rkct4fhn5uvs4nkwxkab4fginy7i,post,2024-12-26T03:24:50.973Z,politifact13731,1,0,sublimedevolution.com,109,142,
at://did:plc:6ooqzlqn2xvyyoupuhmbfxwe/app.bsky.feed.post/3ldygipox5s2f,bafyreic536jwj6cqumrpzrp6vetys7dv4dpxkyzbb6a3jxmfkii3idc7pa,post,2024-12-23T17:13:26.523Z,politifact13731,0,0,123xyz.bsky.social,259,57,
at://did:plc:t745w7viavuqkz5z22i7p274/app.bsky.feed.post/3ldyakwk3wk2e,bafyreihrcp6dylvr26kc3ktbw7i7mrddtg2bq3zh224fa3xszcbwr5h24i,post,2024-12-23T15:27:18.363Z,politifact13731,2,0,davidkdejesus.bsky.social,563,1652,
at://did:plc:erxb4ejvkm27lqnzihezbzjp/app.bsky.feed.post/3ldxfmxprf22v,bafyreiesger4uvxowj5jze2ormcmnmtytu4h5f6k7xtotw6uxg7fxirtqy,post,2024-12-23T07:25:15.668Z,politifact13731,0,0,missymouse905.bsky.social,678,1265,
at://did:plc:7i4hhdoonlhik4skfiuqt4ke/app.bsky.feed.post/3ldwcftg3y22g,bafyreicu57dv5smtahzrtgm3zan7ro2onbe3u7p4vvrfoctwmy2gx33gua,post,2024-12-22T20:54:55.320Z,politifact13731,0,1,basialauwers.bsky.social,1738,1998,
at://did:plc:mhqnbglrgmwiuz3kgexbi7uf/app.bsky.feed.post/3ldw2u2hg4x23,bafyreigzn2wbab5pylsm24locsrulrsdx3ldx4inbydau2h76bmtrbxiju,post,2024-12-22T18:39:42.168445+00:00,politifact13731,0,0,toppnews.bsky.social,38,33,
at://did:plc:mhqnbglrgmwiuz3kgexbi7uf/app.bsky.feed.post/3ldw24m6g522n,bafyreievg6ox7imqqul54cut5w44txeaykr6lr7pif3v3nhrs3m5u2ib4m,post,2024-12-22T18:26:35.429194+00:00,politifact13731,0,0,toppnews.bsky.social,38,33,
at://did:plc:erxb4ejvkm27lqnzihezbzjp/app.bsky.feed.post/3ldvvaobs222l,bafyreievjywilathbdkz5w6ej37b2eeuqgn6b35hcvcdjnu6zvcqknxphy,post,2024-12-22T16:59:23.502Z,politifact13731,0,0,missymouse905.bsky.social,678,1265,
at://did:plc:ythxwupqgtkhhdotj3nzhjsv/app.bsky.feed.post/3ldvuvenubs2r,bafyreihugukshek3myybwbye2e73hnhq754g5ibtk6t3vforx5vl42nu5i,post,2024-12-22T16:53:04.330Z,politifact13731,0,0,plavius.bsky.social,4,1,
at://did:plc:uewxgchsjy4kmtu7dcxa77us/app.bsky.feed.post/3l6hwcignhd2i,bafyreidcntc72uyvx3bpzhq5f3i6f37m4kjymimct6vdof5zylkr3bdlsu,post,2024-10-14T12:35:03.582Z,politifact14785,7,0,bloomberg.com,289583,161,
at://did:plc:4hm6gb7dzobynqrpypif3dck/app.bsky.feed.post/3l6huuaire22d,bafyreichs4abvnqopedfyunolvqiabb3mmrm6uvhdhtsndkdrmaf7gbzie,post,2024-10-14T12:09:11.868Z,politifact14785,0,0,news-feed.bsky.social,8801,0,
at://did:plc:4hm6gb7dzobynqrpypif3dck/app.bsky.feed.post/3l6huuaej6g2t,bafyreign6eoq5cxovv4ot2pbyfk2d5oppvfby7qbcybxbkvbwkoerovwbq,post,2024-10-14T12:09:11.718Z,politifact14785,0,0,news-feed.bsky.social,8801,0,
at://did:plc:vfjk6cfqjh3wjhnngbna523t/app.bsky.feed.post/3lann37p4vk2j,bafyreics3vtn74y4454676so6barch4u4ggh75ckoaz3sribp4husfun3e,post,2016-11-25T20:23:43.000Z,politifact13496,0,0,bkreit.bsky.social,189,930,
at://did:plc:q3dycka5ce2gybcbau5gfehd/app.bsky.feed.post/3ldthpanku22j,bafyreiheo6u3y5xk7t2ygm5uf6ttmbv7r6e4j2dzcmmmpiy3iy2fuxqqgu,post,2024-12-21T17:51:40.670Z,politifact14855,30,4,yeargain.bsky.social,6953,346,
at://did:plc:3agbxbtyjid4flgrbrqdslcd/app.bsky.feed.post/3ldjkt57yhv23,bafyreifmutfh56plo5fajirmqbcz4ucrqz2au276nwjqfxh3ammroxaugm,post,2024-12-17T19:20:55.115Z,politifact14855,0,0,urethra-franklynn.bsky.social,1846,5752,
at://did:plc:jujpxivuiprnazg6nlslnvtl/app.bsky.feed.post/3ld7mkm5xdc2a,bafyreidicyueyphfnbj6eyz3f5d64l24o3s3qwtt5dvcujfocmmgzfzwoe,post,2024-12-13T20:25:18.888Z,politifact14855,0,0,genxrants.bsky.social,1088,727,
at://did:plc:z4qqb75gp7gi3ss3itsmqdze/app.bsky.feed.post/3lcwcve4b222g,bafyreiet2ijgnlxhiwfdjqv37b3efirim6idmkjf7oinkbtpi4fdbiaqh4,post,2024-12-10T03:38:24.512Z,politifact14855,0,0,jclangdell.bsky.social,369,468,
at://did:plc:yhdreq25ujfbeny46mj7va7w/app.bsky.feed.post/3lctpxtx3dc2o,bafyreibhuuaudjo63noq5bpzxorrqdnyfd6ucsvh7ln2x4iljgt2zzafmi,post,2024-12-09T02:54:25.508Z,politifact14855,4,2,theladyred.bsky.social,1699,3627,
at://did:plc:enepl2kczngnetgbdghapm7w/app.bsky.feed.post/3lco7azllns2e,bafyreic4ja2snxceysqwor3dx3nfatzgqmv245x5dg6krna5mdkduzz4hu,post,2024-12-06T22:12:03.260Z,politifact14855,1,0,aprilsaga.gay,1370,876,
at://did:plc:fwvrayxosbyrjptptb3qcbcc/app.bsky.feed.post/3lcnu5mqwfs2d,bafyreibzs5k3jxzyz5i7wrbl7lalvtdoaeeulxin76yhm47bphxacs6sge,post,2024-12-06T18:53:17.974Z,politifact14855,2,0,passthesalty.bsky.social,16161,16012,
at://did:plc:5zdatgnfwflnoiq4wbvijhd6/app.bsky.feed.post/3lburkbtlqs2x,bafyreifqtmb6uh45cltnthuubedlq6dgmfa2teczu3rhdgbid5a4gsp7me,post,2024-11-26T19:30:08.054Z,politifact14855,2,2,alreflector.bsky.social,4953,159,
at://did:plc:aroyxb6rfc6dxgb3btj3p4wi/app.bsky.feed.post/3lbfhka2v2s2b,bafyreiaklwprgbuantqnwl3zn65j675czuiqytfwtjb6kfuwqam7x3onv4,post,2024-11-20T17:21:12.703Z,politifact14855,2,2,shannonbond.bsky.social,7874,1597,
at://did:plc:eabuify3swyhuwq5few5bywx/app.bsky.feed.post/3lb6kl3vj622d,bafyreidjxzoouw67vlx2dmldn774j4jklvgphvv54k367xpp2ywg2s4e7i,post,2024-11-17T23:26:44.943Z,politifact14855,2,1,beccajt.bsky.social,6168,6803,
at://did:plc:miczfsfixolk42l7343z3bpd/app.bsky.feed.post/3kxtoji4xaf2s,bafyreictcrxbcbtfqd546ty724hgck332euc4zkdzs5ichsmmgzxl7obme,post,2024-07-22T02:51:23.649Z,politifact15606,51,3,sethcotlar.bsky.social,60389,3976,
at://did:plc:623x3vd36a6apeg3m4x5qsba/app.bsky.feed.post/3le7newpqvc2w,bafyreihlwzuwqapexwmi5p2gfyood2c7a3molpjqo7ieqy3ujy2z7mboqq,post,2024-12-26T14:05:14.032Z,politifact14950,0,0,kjfernelius.bsky.social,395,697,
at://did:plc:gzdu63nbxy3ggywye4ynktq6/app.bsky.feed.post/3le6kf37cic2c,bafyreibghs6y2mxsiy6ilsj5vufhigrsjgcyalvb657fnrirvihdogb7zu,post,2024-12-26T03:38:57.772Z,politifact14950,0,0,dmvfreeevents.bsky.social,11,3,
at://did:plc:cfkniavthdzw7mf3ps6ki4iv/app.bsky.feed.post/3le5wfd24ds24,bafyreifis26fjwiokynru7zylhqul7r6bo4ou7nsetb6qj7h4v6lo63eoa,post,2024-12-25T21:41:11.154Z,politifact14950,0,0,optimistic1967.bsky.social,2308,4753,
at://did:plc:3vta6xdiu734acml3qhtrjdo/app.bsky.feed.post/3le55nhtqis23,bafyreieyo3y26nbuex3vixoi4w7hgipmqn7zrp7psdd37fuibutzuvijqm,post,2024-12-25T14:18:21.079Z,politifact14950,2,0,malcolmxnow.bsky.social,1790,4893,
at://did:plc:gzdu63nbxy3ggywye4ynktq6/app.bsky.feed.post/3le4c7bu3y22h,bafyreihzgnvslwnyow4xqndrsd5ggut2umqgbjamxyxn4jatjkhfbvs4oi,post,2024-12-25T06:07:14.004Z,politifact14950,0,0,dmvfreeevents.bsky.social,11,3,
at://did:plc:muwugk3js2kj2ietedntd46t/app.bsky.feed.post/3le46oqpjo22r,bafyreicdc75ixkx3usy4al7gjtikz2o5ebq2lrym3urxpslusdtw52eakm,post,2024-12-25T05:04:17.937Z,politifact14950,2,0,roguearthistorian.bsky.social,761,923,
at://did:plc:5iavzytk5o2on2swwqy75r3x/app.bsky.feed.post/3le34ehsfxs2k,bafyreibk3hqtyfrqbsajychelv26nzi26xb42vy772nz2hyt46zqikkjli,post,2024-12-24T18:50:05.827Z,politifact14950,3,0,jesswolfie.bsky.social,495,924,
at://did:plc:hffytcxooddsi3ritcksmtci/app.bsky.feed.post/3le2zpib2h22c,bafyreigfzsjgjkxpbz7dmvwii6hypc4zxp7mlcqe2nqfmhk2nhqqg4o3fy,post,2024-12-24T18:02:34.176Z,politifact14950,40,3,lanternerougecp.bsky.social,2201,3,
at://did:plc:3aeer2fsseujtld6k3lazktn/app.bsky.feed.post/3le2emvnwn42c,bafyreie4vnwd6ykji7wcggvkfszctsxdh6myhlajjo2nvcte5ws4ycoley,post,2024-12-24T11:45:18.57378000Z,politifact14950,0,0,houseintheocean.bsky.social,34,2,
at://did:plc:gzdu63nbxy3ggywye4ynktq6/app.bsky.feed.post/3le23o5267s2i,bafyreibmh6h6cijjc757avxmh7nhm5f3fqyxvktrqwmqhxyyyprpyh6zoy,post,2024-12-24T09:04:56.608Z,politifact14950,0,0,dmvfreeevents.bsky.social,11,3,
at://did:plc:7atr6fz5wmah35t6jc4l2rj6/app.bsky.feed.post/3k53oxqk6nh2j,bafyreibyunlsdszjf7knwxmhnhbt3irwsdi56xdiyd2qguzbpg3kn2qusi,post,2023-08-16T17:00:26.005Z,politifact14421,8,0,jenniferdeguzman.bsky.social,2230,536,
at://did:plc:gk63ok2kl4pbjtl4z6w23isj/app.bsky.feed.post/3le7ncqmhqc2o,bafyreifydfbk5lyjhc7433mcdf5zzyufnctit7snpzyxycn36pah6cqnvi,post,2024-12-26T14:04:00.525Z,politifact14667,0,0,chimpanion.bsky.social,1908,2926,
at://did:plc:j6c3rkhbidjsnmnrppupsupm/app.bsky.feed.post/3le7mvb27ys26,bafyreib2fsatojs4qzl2mekijjzjun3b5ghlykcu6ro2sxvqckg3q5x5yu,post,2024-12-26T13:56:27.991Z,politifact14667,1,1,mikedeangelis.bsky.social,671,669,
at://did:plc:tmifjscxoucrqmrvwxk7sw2h/app.bsky.feed.post/3le7lerz4ac25,bafyreidh2jxtc6bnome4455nl5rxym2clyb4cao7nfaiqpy4zj3pzqqrh4,post,2024-12-26T13:29:21.613Z,politifact14667,1,0,444sooz.bsky.social,349,775,
at://did:plc:pihoulikchrfhx452pbaqoxd/app.bsky.feed.post/3le7kyr4eik2u,bafyreif4v7sgi6yo7352un25jvemph74lg37gizcqzmtatillsisurhaou,post,2024-12-26T13:22:38.018Z,politifact14667,0,0,frank-yhz.bsky.social,1,8,
at://did:plc:tmifjscxoucrqmrvwxk7sw2h/app.bsky.feed.post/3le7kptxob225,bafyreievpyltxh222zdtrcgwsy7g733bajl27n4wdw3mayvfytaz2injg4,post,2024-12-26T13:17:39.021Z,politifact14667,0,0,444sooz.bsky.social,349,775,
at://did:plc:zcieyidariubulvw4iea3rwq/app.bsky.feed.post/3le7jyezclc2c,bafyreiczqleq2jt2cbwtv35nid5rek3oruy53hwwkdeomt6zblemai3pm4,post,2024-12-26T13:04:31.593Z,politifact14667,0,0,oldresistor.bsky.social,826,1547,
at://did:plc:3yytaiyx6tjy4f2z7teeamkq/app.bsky.feed.post/3le7i4qd4ku24,bafyreicceew2nlmzywgtabvlrkm6j77laep7olys2dteeycpl666432tnu,post,2024-12-26T12:31:10.013465Z,politifact14667,0,0,vomitbat.bsky.social,33,29,
at://did:plc:gk63ok2kl4pbjtl4z6w23isj/app.bsky.feed.post/3le7i4ohle22o,bafyreiagzgoh35wbmrwim7fcyxjs3qkkhl3pd2qspuxguzz5nwx7kiurci,post,2024-12-26T12:31:08.232Z,politifact14667,0,0,chimpanion.bsky.social,1908,2926,
at://did:plc:fgb2535oj6zheqeuypahlkf5/app.bsky.feed.post/3le7gklxsa22r,bafyreihmzrhu2goknoyx7xg3fbez7vfkskiinwrxtacyhrskfdb3xk3rcm,post,2024-12-26T12:03:07.896Z,politifact14667,1,1,burrspig.bsky.social,1068,1577,
at://did:plc:bv3s4ozc4tfaz37lz5e6hvui/app.bsky.feed.post/3le7ahylgi22o,bafyreigp4wobgjly52opuorou5ljquimurbjedwtzhzqeainw3f2saq3n4,post,2024-12-26T10:14:18.009Z,politifact14667,0,0,jonnythesavage.bsky.social,421,354,
at://did:plc:ldzrmqr4psxu22cjnnwka7vm/app.bsky.feed.post/3le7mipeer22g,bafyreia5zvow3weti4zlysys5llh5utuffk2d4zfq6ujltiptexri5myzy,post,2024-12-26T13:49:26.796Z,politifact15256,2,1,charlotteraven.bsky.social,400,497,
at://did:plc:smlcs4gzr5rdjans7j2fq7y4/app.bsky.feed.post/3le7lg36gjs2m,bafyreigxfy3n5fgbbs5ak5nngbtev4lxnrfmdtstioowzwmqnxb55radiq,post,2024-12-26T13:30:04.779Z,politifact15256,2,0,capecodpostaah.bsky.social,3900,4820,
at://did:plc:6m7q3x4zauz744f2cywckmvw/app.bsky.feed.post/3le7gj4cfq22a,bafyreifptdq667ivxcxrwvgzxfyftiafl73klqvnql6hmoa5buxb6q3s5e,post,2024-12-26T12:02:17.913Z,politifact15256,1,0,aspieengineer.bsky.social,589,221,
at://did:plc:qn3e2tagcpf5vdkejjkorfrm/app.bsky.feed.post/3le7ggwka222r,bafyreigbyxwwulw375buoaovvoniqravtoknncsvwf4wg7nz2w2eobaote,post,2024-12-26T12:01:04.769Z,politifact15256,2,0,craigfaanes.bsky.social,414,331,
at://did:plc:q6mraw5bsmbw6ae4nz2nrple/app.bsky.feed.post/3le7fmdzlgc2v,bafyreies2bt75gs2tno4tt3jh4ysu2vm7i7zsqn43zgh535xqibcw2xdry,post,2024-12-26T11:46:12.934Z,politifact15256,0,0,cba500.fellas.social,5801,5932,
at://did:plc:htc4yvjdrd5cebq7x6ezlg6o/app.bsky.feed.post/3le7edbi7ms2r,bafyreic4jiikrazlfydbuqggrfotbdbcyks23jc72ga2w5dt3ht4v5ducq,post,2024-12-26T11:23:14.535Z,politifact15256,0,0,nurseratchet2u.bsky.social,74,320,
at://did:plc:jfnt3ywse4pvskkngzdpsofa/app.bsky.feed.post/3le7e3wgtzs2b,bafyreidwlcwby6zjy3n7nhwnzbfak46emqinbr7ikju5jlstyrwl45yivm,post,2024-12-26T11:19:08.076Z,politifact15256,1,1,crotopolice.bsky.social,3,10,
at://did:plc:kbdhf3ddfbthxguentuv2nnx/app.bsky.feed.post/3le7bue5m6d2i,bafyreiabk5wmbg3e24pf4tt3yiwvv3vxf5tisloditwnu3vzzbfq3pd6pu,post,2024-12-26T10:39:06.534Z,politifact15256,1,0,mlindholm325.bsky.social,3899,9078,
at://did:plc:3dqoc6e6ei5ehpejn7ay3gw2/app.bsky.feed.post/3le75ovzqns25,bafyreib6yrqknd5ig5kelwv65pacnukk3znyeatbqljlfnkidv3ot5zzhy,post,2024-12-26T09:24:28.988Z,politifact15256,1,0,vangeditor.bsky.social,124,5,
at://did:plc:o6ovqnvmgycodnbaz2xkslza/app.bsky.feed.post/3le6xzhfv622i,bafyreibczhmpp2kcyenhi46ku4oj6f3ond6oy5hr6c52cmfoqlu4owjnme,post,2024-12-26T07:43:00.304Z,politifact15256,0,0,timespace101.bsky.social,5,2,
at://did:plc:6o6fo4xou6o6iqa4hhsj2hqn/app.bsky.feed.post/3ldpgxzy4722q,bafyreifmwohec3vyn7mgbj3o7cajip6rtwbn77b36w2pzdq67sqqcwa4le,post,2024-12-20T03:28:02.981Z,politifact14944,1,0,arty-san.bsky.social,431,414,
at://did:plc:pgwpy2bpkl7y6vqlq5thkwhr/app.bsky.feed.post/3ldmui7sijs2f,bafyreif65457snm7lfhx55iniwt43g3ghcgxwl5ehicslpfalgpkmfzela,post,2024-12-19T02:51:45.385Z,politifact14944,2,1,badjohnbrown.bsky.social,362,1067,
at://did:plc:ldzrmqr4psxu22cjnnwka7vm/app.bsky.feed.post/3le7mipeer22g,bafyreia5zvow3weti4zlysys5llh5utuffk2d4zfq6ujltiptexri5myzy,post,2024-12-26T13:49:26.796Z,politifact15256,2,1,charlotteraven.bsky.social,400,497,
at://did:plc:smlcs4gzr5rdjans7j2fq7y4/app.bsky.feed.post/3le7lg36gjs2m,bafyreigxfy3n5fgbbs5ak5nngbtev4lxnrfmdtstioowzwmqnxb55radiq,post,2024-12-26T13:30:04.779Z,politifact15256,2,0,capecodpostaah.bsky.social,3900,4820,
at://did:plc:6m7q3x4zauz744f2cywckmvw/app.bsky.feed.post/3le7gj4cfq22a,bafyreifptdq667ivxcxrwvgzxfyftiafl73klqvnql6hmoa5buxb6q3s5e,post,2024-12-26T12:02:17.913Z,politifact15256,1,0,aspieengineer.bsky.social,589,221,
at://did:plc:qn3e2tagcpf5vdkejjkorfrm/app.bsky.feed.post/3le7ggwka222r,bafyreigbyxwwulw375buoaovvoniqravtoknncsvwf4wg7nz2w2eobaote,post,2024-12-26T12:01:04.769Z,politifact15256,2,0,craigfaanes.bsky.social,414,331,
